name,sec,min,free_sec
10-32СП,1785,29.75,1605249113
14-34СП,1728,28.8,1605249113
16-18СП,1299,21.65,1605249113
20-38СП,1735,28.9167,1605249113
28СП,1786,29.7667,1605249113
30-36СП,1786,29.7667,1605249113
НМП,2693,44.8833,1605249140
39-41СП,22,0.366667,1605249141
35-37СП,22,0.366667,1605249151
17СП,24,0.4,1605249180
19-25СП,15,0.25,1605249186
21-27СП,35,0.583333,1605249211
29СП,15,0.25,1605249215
1АП,299,4.98333,1605249412
6-12СП,328,5.46667,1605249441
2АП,329,5.48333,1605249442
ЧДП,329,5.48333,1605249442
4СП,13,0.216667,1605249445
2СП,13,0.216667,1605249450
2АП,10,0.166667,1605249492
ЧДП,10,0.166667,1605249492
3СП,384,6.4,1605249854
5-7СП,766,12.7667,1605249879
2АП,342,5.7,1605249966
ЧДП,342,5.7,1605249966
16-18СП,417,6.95,1605250041
8СП,420,7.0,1605250044
2СП,435,7.25,1605250059
2АП,10,0.166667,1605250091
ЧДП,10,0.166667,1605250091
20-38СП,221,3.68333,1605250292
10-32СП,251,4.18333,1605250323
30-36СП,270,4.5,1605250341
28СП,295,4.91667,1605250366
1АП,724,12.0667,1605250764
3СП,820,13.6667,1605250860
5-7СП,827,13.7833,1605250867
2АП,694,11.5667,1605250908
ЧДП,694,11.5667,1605250908
16-18СП,737,12.2833,1605250951
8СП,740,12.3333,1605250954
2СП,751,12.5167,1605250965
2АП,9,0.15,1605250992
ЧДП,9,0.15,1605250992
ЧГП,1294,21.5667,1605251002
4СП,1382,23.0333,1605251090
6-12СП,1395,23.25,1605251103
29СП,1446,24.1,1605251154
13-15СП,1474,24.5667,1605251182
9СП,1483,24.7167,1605251191
1СП,1488,24.8,1605251196
1АП,471,7.85,1605251427
3СП,533,8.88333,1605251489
5-7СП,542,9.03333,1605251498
1СП,158,2.63333,1605251674
9СП,158,2.63333,1605251674
13-15СП,158,2.63333,1605251674
16-18СП,171,2.85,1605251873
8СП,180,3.0,1605251882
ЧГП,932,15.5333,1605252115
4СП,955,15.9167,1605252138
6-12СП,970,16.1667,1605252153
29СП,1123,18.7167,1605252312
2АП,623,10.3833,1605252325
ЧДП,623,10.3833,1605252325
2СП,623,10.3833,1605252325
8СП,119,1.98333,1605252333
13-15СП,591,9.85,1605252335
9СП,598,9.96667,1605252342
1СП,601,10.0167,1605252345
16-18СП,137,2.28333,1605252351
1АП,1310,21.8333,1605253189
3СП,1406,23.4333,1605253285
5-7СП,1412,23.5333,1605253291
2АП,893,14.8833,1605253332
ЧДП,893,14.8833,1605253332
16-18СП,938,15.6333,1605253377
8СП,941,15.6833,1605253380
2СП,953,15.8833,1605253392
2АП,9,0.15,1605253420
ЧДП,9,0.15,1605253420
1АП,53,0.883333,1605254045
3СП,53,0.883333,1605254045
5-7СП,53,0.883333,1605254045
9СП,53,0.883333,1605254045
13-15СП,53,0.883333,1605254045
28СП,2225,37.0833,1605254122
30-36СП,2245,37.4167,1605254142
10-32СП,2271,37.85,1605254169
20-38СП,267,4.45,1605254185
21-27СП,391,6.51667,1605254319
13-15СП,298,4.96667,1605254358
9СП,318,5.3,1605254378
1СП,332,5.53333,1605254392
1АП,460,7.66667,1605254573
3СП,562,9.36667,1605254675
5-7СП,568,9.46667,1605254681
2АП,601,10.0167,1605254714
ЧДП,601,10.0167,1605254714
16-18СП,646,10.7667,1605254759
1СП,54,0.9,1605254760
8СП,649,10.8167,1605254762
3СП,64,1.06667,1605254770
2СП,659,10.9833,1605254772
5-7СП,85,1.41667,1605254791
2АП,10,0.166667,1605254798
ЧДП,10,0.166667,1605254798
11СП,104,1.73333,1605254810
1АП,164,2.73333,1605255931
11СП,190,3.16667,1605255957
5-7СП,210,3.5,1605255977
1АП,15,0.25,1605256140
3СП,373,6.21667,1605256140
5-7СП,147,2.45,1605256149
9СП,163,2.71667,1605256165
13-15СП,342,5.7,1605256188
21-27СП,442,7.36667,1605256288
20-38СП,2193,36.55,1605256657
10-32СП,2382,39.7,1605256847
30-36СП,2404,40.0667,1605256868
28СП,2427,40.45,1605256891
28СП,89,1.48333,1605257587
30-36СП,107,1.78333,1605257605
10-32СП,132,2.2,1605257630
20-38СП,205,3.41667,1605257645
1АП,710,11.8333,1605257867
ЧГП,1239,20.65,1605257897
3СП,747,12.45,1605257903
5-7СП,751,12.5167,1605257908
4СП,1322,22.0333,1605257980
6-12СП,1336,22.2667,1605257994
29СП,745,12.4167,1605258046
13-15СП,773,12.8833,1605258074
9СП,782,13.0333,1605258083
16-18СП,379,6.31667,1605258086
1СП,787,13.1167,1605258088
8СП,381,6.35,1605258088
2АП,388,6.46667,1605258095
ЧДП,388,6.46667,1605258095
2СП,393,6.55,1605258100
2АП,9,0.15,1605258125
ЧДП,9,0.15,1605258125
21-27СП,118,1.96667,1605258275
13-15СП,162,2.7,1605258319
9СП,185,3.08333,1605258342
1СП,200,3.33333,1605258357
1АП,359,5.98333,1605258452
3СП,438,7.3,1605258531
5-7СП,450,7.5,1605258543
1СП,57,0.95,1605258624
3СП,64,1.06667,1605258631
5-7СП,79,1.31667,1605258647
11СП,94,1.56667,1605258661
10-32СП,380,6.33333,1605258859
20-38СП,381,6.35,1605258859
28СП,381,6.35,1605258859
30-36СП,381,6.35,1605258859
16-18СП,247,4.11667,1605259082
8СП,257,4.28333,1605259092
20-38СП,256,4.26667,1605259130
2АП,314,5.23333,1605259149
ЧДП,314,5.23333,1605259149
2СП,314,5.23333,1605259149
8СП,48,0.8,1605259161
14-34СП,85,1.41667,1605259198
1АП,736,12.2667,1605259940
3СП,780,13.0,1605259984
5-7СП,786,13.1,1605259990
1АП,236,3.93333,1605260249
1СП,428,7.13333,1605260286
9СП,428,7.13333,1605260286
13-15СП,428,7.13333,1605260286
11СП,324,5.4,1605260337
5-7СП,356,5.93333,1605260369
16-18СП,1250,20.8333,1605260462
8СП,1253,20.8833,1605260465
2АП,1256,20.9333,1605260468
ЧДП,1256,20.9333,1605260468
2СП,1263,21.05,1605260475
2АП,10,0.166667,1605260500
ЧДП,10,0.166667,1605260500
3СП,570,9.5,1605260583
1АП,13,0.216667,1605260584
5-7СП,194,3.23333,1605260591
9СП,208,3.46667,1605260605
ЧГП,1306,21.7667,1605260620
13-15СП,246,4.1,1605260625
21-27СП,838,13.9667,1605260708
4СП,1497,24.95,1605260811
6-12СП,1515,25.25,1605260829
29СП,1564,26.0667,1605260884
13-15СП,247,4.11667,1605260912
9СП,255,4.25,1605260920
1СП,261,4.35,1605260926
20-38СП,2118,35.3,1605261263
10-32СП,2172,36.2,1605261318
30-36СП,2209,36.8167,1605261354
28СП,3002,50.0333,1605262147
ЧГП,1302,21.7,1605262444
4СП,1328,22.1333,1605262470
6-12СП,1342,22.3667,1605262484
29СП,1489,24.8167,1605262631
1АП,860,14.3333,1605262632
13-15СП,1512,25.2,1605262654
9СП,1518,25.3,1605262660
1СП,1522,25.3667,1605262664
3СП,956,15.9333,1605262727
5-7СП,961,16.0167,1605262733
2АП,993,16.55,1605262765
ЧДП,993,16.55,1605262765
16-18СП,1036,17.2667,1605262808
8СП,1039,17.3167,1605262811
2СП,1049,17.4833,1605262821
2АП,10,0.166667,1605262847
ЧДП,10,0.166667,1605262847
ЧГП,432,7.2,1605263084
4СП,525,8.75,1605263176
6-12СП,538,8.96667,1605263190
29СП,516,8.6,1605263238
13-15СП,494,8.23333,1605263263
9СП,502,8.36667,1605263271
1СП,507,8.45,1605263276
1АП,687,11.45,1605263551
3СП,790,13.1667,1605263654
5-7СП,797,13.2833,1605263661
2АП,733,12.2167,1605263697
ЧДП,733,12.2167,1605263697
ЧГП,489,8.15,1605263731
16-18СП,781,13.0167,1605263745
8СП,783,13.05,1605263747
2СП,795,13.25,1605263759
2АП,9,0.15,1605263785
ЧДП,9,0.15,1605263785
4СП,573,9.55,1605263815
6-12СП,586,9.76667,1605263828
29СП,587,9.78333,1605263873
13-15СП,455,7.58333,1605263898
9СП,463,7.71667,1605263906
1СП,468,7.8,1605263911
28СП,131,2.18333,1605264177
30-36СП,146,2.43333,1605264192
10-32СП,176,2.93333,1605264222
20-38СП,232,3.86667,1605264243
ЧГП,387,6.45,1605264439
4СП,462,7.7,1605264514
6-12СП,474,7.9,1605264526
29СП,522,8.7,1605264574
13-15СП,331,5.51667,1605264601
9СП,340,5.66667,1605264610
1СП,345,5.75,1605264615
1АП,914,15.2333,1605264702
3СП,1008,16.8,1605264795
5-7СП,1013,16.8833,1605264801
2АП,781,13.0167,1605264833
ЧДП,781,13.0167,1605264833
21-27СП,203,3.38333,1605264862
16-18СП,823,13.7167,1605264875
8СП,826,13.7667,1605264878
2СП,836,13.9333,1605264888
13-15СП,234,3.9,1605264903
2АП,10,0.166667,1605264915
ЧДП,10,0.166667,1605264915
9СП,256,4.26667,1605264925
1СП,273,4.55,1605264942
1СП,99,1.65,1605265056
3СП,108,1.8,1605265065
5-7СП,198,3.3,1605265092
11СП,227,3.78333,1605265121
1АП,145,2.41667,1605265277
3СП,255,4.25,1605265387
5-7СП,262,4.36667,1605265394
2АП,328,5.46667,1605265428
ЧДП,328,5.46667,1605265428
16-18СП,374,6.23333,1605265474
8СП,377,6.28333,1605265477
2СП,387,6.45,1605265487
2АП,10,0.166667,1605265513
ЧДП,10,0.166667,1605265513
1АП,227,3.78333,1605265716
3СП,275,4.58333,1605265764
5-7СП,282,4.7,1605265771
1СП,272,4.53333,1605265852
9СП,272,4.53333,1605265852
13-15СП,272,4.53333,1605265852
16-18СП,244,4.06667,1605265865
8СП,248,4.13333,1605265869
2АП,259,4.31667,1605265880
ЧДП,259,4.31667,1605265880
2СП,261,4.35,1605265882
2АП,10,0.166667,1605265913
ЧДП,10,0.166667,1605265913
11СП,79,1.31667,1605265961
5-7СП,100,1.66667,1605265981
1АП,165,2.75,1605266046
3СП,165,2.75,1605266046
5-7СП,55,0.916667,1605266060
9СП,78,1.3,1605266083
13-15СП,213,3.55,1605266109
21-27СП,307,5.11667,1605266196
2АП,255,4.25,1605266406
ЧДП,255,4.25,1605266406
2СП,255,4.25,1605266406
8СП,255,4.25,1605266406
16-18СП,255,4.25,1605266406
ЧГП,1312,21.8667,1605266418
4СП,1396,23.2667,1605266501
6-12СП,1409,23.4833,1605266515
29СП,1455,24.25,1605266566
13-15СП,458,7.63333,1605266595
9СП,467,7.78333,1605266604
1СП,473,7.88333,1605266610
1АП,900,15.0,1605267051
3СП,997,16.6167,1605267148
5-7СП,1003,16.7167,1605267154
2АП,700,11.6667,1605267190
ЧДП,700,11.6667,1605267190
16-18СП,738,12.3,1605267228
8СП,741,12.35,1605267231
2СП,751,12.5167,1605267241
2АП,10,0.166667,1605267266
ЧДП,10,0.166667,1605267266
ЧГП,798,13.3,1605267560
4СП,875,14.5833,1605267637
6-12СП,887,14.7833,1605267649
29СП,925,15.4167,1605267693
13-15СП,950,15.8333,1605267718
9СП,958,15.9667,1605267726
1СП,963,16.05,1605267731
1АП,431,7.18333,1605267758
3СП,534,8.9,1605267861
5-7СП,540,9.0,1605267867
2АП,299,4.98333,1605267898
ЧДП,299,4.98333,1605267898
16-18СП,342,5.7,1605267941
8СП,345,5.75,1605267944
2СП,355,5.91667,1605267954
2АП,10,0.166667,1605267979
ЧДП,10,0.166667,1605267979
ЧГП,550,9.16667,1605268257
4СП,601,10.0167,1605268308
6-12СП,636,10.6,1605268343
1АП,487,8.11667,1605268384
1СП,544,9.06667,1605268441
9СП,544,9.06667,1605268441
13-15СП,544,9.06667,1605268441
29СП,801,13.35,1605268615
3СП,737,12.2833,1605268633
5-7СП,748,12.4667,1605268645
11СП,758,12.6333,1605268655
2АП,202,3.36667,1605268722
ЧДП,202,3.36667,1605268722
16-18СП,281,4.68333,1605268801
8СП,286,4.76667,1605268806
2СП,304,5.06667,1605268824
2АП,11,0.183333,1605268861
ЧДП,11,0.183333,1605268861
29СП,242,4.03333,1605268897
21-27СП,290,4.83333,1605268945
ЧГП,146,2.43333,1605269084
4СП,170,2.83333,1605269108
6-12СП,184,3.06667,1605269122
29СП,174,2.9,1605269174
13-15СП,201,3.35,1605269194
9СП,208,3.46667,1605269201
1СП,212,3.53333,1605269205
ЧГП,724,12.0667,1605270452
4СП,745,12.4167,1605270473
6-12СП,756,12.6,1605270484
1АП,718,11.9667,1605270563
3СП,752,12.5333,1605270597
5-7СП,758,12.6333,1605270603
29СП,914,15.2333,1605270642
13-15СП,936,15.6,1605270665
9СП,942,15.7,1605270671
1СП,946,15.7667,1605270675
16-18СП,939,15.65,1605270785
8СП,942,15.7,1605270788
2АП,948,15.8,1605270794
ЧДП,948,15.8,1605270794
2СП,953,15.8833,1605270799
2АП,10,0.166667,1605270825
ЧДП,10,0.166667,1605270825
1АП,281,4.68333,1605271067
3СП,388,6.46667,1605271174
5-7СП,396,6.6,1605271182
2АП,325,5.41667,1605271223
ЧДП,325,5.41667,1605271223
16-18СП,383,6.38333,1605271281
8СП,386,6.43333,1605271284
2СП,401,6.68333,1605271299
2АП,10,0.166667,1605271331
ЧДП,10,0.166667,1605271331
ЧГП,662,11.0333,1605271342
4СП,681,11.35,1605271361
6-12СП,692,11.5333,1605271372
29СП,823,13.7167,1605271509
13-15СП,748,12.4667,1605271529
9СП,754,12.5667,1605271535
1СП,757,12.6167,1605271538
2АП,238,3.96667,1605271902
ЧДП,238,3.96667,1605271902
16-18СП,318,5.3,1605271982
8СП,322,5.36667,1605271986
2СП,341,5.68333,1605272005
2АП,10,0.166667,1605272043
ЧДП,10,0.166667,1605272043
ЧГП,562,9.36667,1605272279
20-38СП,154,2.56667,1605272313
10-32СП,190,3.16667,1605272349
4СП,647,10.7833,1605272364
30-36СП,207,3.45,1605272366
6-12СП,661,11.0167,1605272378
28СП,229,3.81667,1605272388
29СП,713,11.8833,1605272431
13-15СП,742,12.3667,1605272460
9СП,752,12.5333,1605272470
1СП,758,12.6333,1605272476
21-27СП,131,2.18333,1605272812
29СП,137,2.28333,1605272818
14-34СП,199,3.31667,1605272887
6-12СП,282,4.7,1605272957
ЧГП,286,4.76667,1605272961
2АП,188,3.13333,1605273320
ЧДП,188,3.13333,1605273320
2СП,188,3.13333,1605273320
8СП,188,3.13333,1605273320
16-18СП,188,3.13333,1605273320
1АП,331,5.51667,1605273463
3СП,438,7.3,1605273569
5-7СП,444,7.4,1605273576
2АП,295,4.91667,1605273618
ЧДП,295,4.91667,1605273618
16-18СП,342,5.7,1605273665
8СП,345,5.75,1605273668
2СП,357,5.95,1605273680
2АП,10,0.166667,1605273707
ЧДП,10,0.166667,1605273707
14-34СП,180,3.0,1605273766
ЧГП,16,0.266667,1605273816
4СП,1141,19.0167,1605273816
6-12СП,155,2.58333,1605273846
16-18СП,178,2.96667,1605273869
1АП,224,3.73333,1605273921
3СП,460,7.66667,1605274157
5-7СП,477,7.95,1605274174
2АП,218,3.63333,1605274240
ЧДП,218,3.63333,1605274240
16-18СП,278,4.63333,1605274300
8СП,281,4.68333,1605274303
2СП,293,4.88333,1605274315
2АП,10,0.166667,1605274343
ЧДП,10,0.166667,1605274343
28СП,1210,20.1667,1605274486
30-36СП,1227,20.45,1605274503
14-34СП,101,1.68333,1605274503
8СП,113,1.88333,1605274515
10-32СП,1260,21.0,1605274536
20-38СП,418,6.96667,1605274557
2АП,158,2.63333,1605274560
ЧДП,158,2.63333,1605274560
2СП,163,2.71667,1605274565
2СП,43,0.716667,1605274633
4СП,52,0.866667,1605274642
6-12СП,110,1.83333,1605274663
14-34СП,134,2.23333,1605274671
10-32СП,141,2.35,1605274694
21-27СП,578,9.63333,1605274725
13-15СП,634,10.5667,1605274788
9СП,677,11.2833,1605274831
1АП,530,8.83333,1605274849
1СП,705,11.75,1605274859
3СП,846,14.1,1605275164
5-7СП,901,15.0167,1605275220
20-38СП,631,10.5167,1605275227
2АП,147,2.45,1605275350
ЧДП,147,2.45,1605275350
16-18СП,227,3.78333,1605275430
8СП,231,3.85,1605275434
1СП,195,3.25,1605275442
2СП,245,4.08333,1605275448
3СП,202,3.36667,1605275449
5-7СП,218,3.63333,1605275465
11СП,230,3.83333,1605275477
2АП,10,0.166667,1605275479
ЧДП,10,0.166667,1605275479
1АП,167,2.78333,1605275656
3СП,221,3.68333,1605275709
5-7СП,227,3.78333,1605275716
16-18СП,225,3.75,1605275819
8СП,229,3.81667,1605275823
2АП,240,4.0,1605275834
ЧДП,240,4.0,1605275834
2СП,245,4.08333,1605275839
2АП,10,0.166667,1605275871
ЧДП,10,0.166667,1605275871
ЧГП,678,11.3,1605275905
4СП,765,12.75,1605275992
6-12СП,780,13.0,1605276007
29СП,823,13.7167,1605276056
13-15СП,618,10.3,1605276081
9СП,626,10.4333,1605276089
1СП,631,10.5167,1605276094
20-38СП,162,2.7,1605276397
10-32СП,180,3.0,1605276415
6-12СП,191,3.18333,1605276426
4СП,196,3.26667,1605276431
2АП,199,3.31667,1605276434
ЧДП,199,3.31667,1605276434
2СП,202,3.36667,1605276437
2АП,10,0.166667,1605276477
ЧДП,10,0.166667,1605276477
1АП,726,12.1,1605276530
14-34СП,141,2.35,1605276536
10-32СП,234,3.9,1605276699
20-38СП,234,3.9,1605276699
28СП,234,3.9,1605276699
30-36СП,234,3.9,1605276699
3СП,1002,16.7,1605276805
5-7СП,1049,17.4833,1605276853
11СП,1114,18.5667,1605276918
11СП,95,1.58333,1605277038
5-7СП,114,1.9,1605277057
1АП,169,2.81667,1605277112
3СП,169,2.81667,1605277112
5-7СП,61,1.01667,1605277133
11СП,83,1.38333,1605277155
1АП,90,1.5,1605277282
3СП,91,1.51667,1605277282
5-7СП,90,1.5,1605277282
11СП,65,1.08333,1605277363
5-7СП,86,1.43333,1605277384
1АП,149,2.48333,1605277447
3СП,149,2.48333,1605277447
5-7СП,50,0.833333,1605277458
9СП,67,1.11667,1605277475
13-15СП,121,2.01667,1605277495
21-27СП,202,3.36667,1605277569
ЧГП,30,0.5,1605278261
4СП,30,0.5,1605278261
6-12СП,30,0.5,1605278261
21-27СП,47,0.783333,1605278283
29СП,47,0.783333,1605278283
20-38СП,145,2.41667,1605278397
10-32СП,175,2.91667,1605278427
30-36СП,191,3.18333,1605278443
28СП,215,3.58333,1605278467
ЧГП,109,1.81667,1605278574
4СП,151,2.51667,1605278616
6-12СП,163,2.71667,1605278628
10-32СП,182,3.03333,1605278647
20-38СП,199,3.31667,1605278663
14-34СП,254,4.23333,1605278773
1АП,1515,25.25,1605279031
ЧГП,376,6.26667,1605279054
3СП,1558,25.9667,1605279074
5-7СП,1564,26.0667,1605279080
4СП,407,6.78333,1605279085
6-12СП,427,7.11667,1605279105
2АП,1623,27.05,1605279139
ЧДП,1623,27.05,1605279139
16-18СП,1624,27.0667,1605279140
8СП,1626,27.1,1605279142
2СП,1635,27.25,1605279151
2АП,10,0.166667,1605279174
ЧДП,10,0.166667,1605279174
29СП,515,8.58333,1605279187
13-15СП,549,9.15,1605279221
9СП,559,9.31667,1605279231
1СП,566,9.43333,1605279238
21-27СП,118,1.96667,1605279401
19-25СП,133,2.21667,1605279416
17СП,186,3.1,1605279469
19-25СП,78,1.3,1605279514
1АП,513,8.55,1605279681
3СП,545,9.08333,1605279712
5-7СП,548,9.13333,1605279716
16-18СП,605,10.0833,1605279906
8СП,608,10.1333,1605279909
2АП,610,10.1667,1605279911
ЧДП,610,10.1667,1605279911
2СП,617,10.2833,1605279918
2АП,10,0.166667,1605279940
ЧДП,10,0.166667,1605279940
1АП,294,4.9,1605280199
3СП,343,5.71667,1605280247
5-7СП,350,5.83333,1605280255
ЧГП,1075,17.9167,1605280588
4СП,1098,18.3,1605280610
6-12СП,1111,18.5167,1605280624
16-18СП,500,8.33333,1605280629
8СП,504,8.4,1605280633
2АП,514,8.56667,1605280643
ЧДП,514,8.56667,1605280643
2СП,518,8.63333,1605280647
2АП,10,0.166667,1605280674
ЧДП,10,0.166667,1605280674
29СП,1258,20.9667,1605280771
13-15СП,1282,21.3667,1605280795
9СП,1290,21.5,1605280803
1СП,1294,21.5667,1605280807
ЧГП,373,6.21667,1605281327
4СП,441,7.35,1605281395
6-12СП,454,7.56667,1605281408
29СП,500,8.33333,1605281454
13-15СП,525,8.75,1605281479
9СП,534,8.9,1605281488
1СП,539,8.98333,1605281493
28СП,2465,41.0833,1605281698
30-36СП,2481,41.35,1605281714
10-32СП,2512,41.8667,1605281746
20-38СП,394,6.56667,1605281764
21-27СП,371,6.18333,1605281913
13-15СП,413,6.88333,1605281961
9СП,445,7.41667,1605281993
1СП,468,7.8,1605282016
1АП,738,12.3,1605282229
3СП,830,13.8333,1605282321
5-7СП,836,13.9333,1605282327
10-32СП,179,2.98333,1605282343
20-38СП,180,3.0,1605282343
28СП,180,3.0,1605282343
30-36СП,180,3.0,1605282343
2АП,863,14.3833,1605282354
ЧДП,863,14.3833,1605282354
16-18СП,906,15.1,1605282397
8СП,909,15.15,1605282400
2СП,919,15.3167,1605282410
2АП,10,0.166667,1605282436
ЧДП,10,0.166667,1605282436
20-38СП,136,2.26667,1605282496
1СП,178,2.96667,1605282559
3СП,191,3.18333,1605282572
5-7СП,233,3.88333,1605282608
11СП,276,4.6,1605282651
16-18СП,182,3.03333,1605282652
8СП,194,3.23333,1605282664
2АП,234,3.9,1605282704
ЧДП,234,3.9,1605282704
2СП,242,4.03333,1605282712
ЧГП,427,7.11667,1605283030
4СП,448,7.46667,1605283050
6-12СП,459,7.65,1605283061
29СП,503,8.38333,1605283106
11СП,85,1.41667,1605283121
13-15СП,517,8.61667,1605283126
9СП,524,8.73333,1605283133
1СП,528,8.8,1605283137
5-7СП,109,1.81667,1605283145
1АП,189,3.15,1605283225
3СП,189,3.15,1605283225
5-7СП,56,0.933333,1605283236
9СП,73,1.21667,1605283253
13-15СП,92,1.53333,1605283272
21-27СП,291,4.85,1605283334
20-38СП,448,7.46667,1605283453
10-32СП,516,8.6,1605283522
28СП,517,8.61667,1605283522
30-36СП,517,8.61667,1605283522
20-38СП,80,1.33333,1605283552
14-34СП,219,3.65,1605283560
ЧГП,483,8.05,1605283875
4СП,506,8.43333,1605283898
6-12СП,522,8.7,1605283914
2СП,97,1.61667,1605284037
4СП,103,1.71667,1605284043
29СП,661,11.0167,1605284053
6-12СП,117,1.95,1605284057
13-15СП,682,11.3667,1605284074
10-32СП,136,2.26667,1605284076
9СП,688,11.4667,1605284080
1СП,691,11.5167,1605284083
20-38СП,205,3.41667,1605284091
ЧГП,526,8.76667,1605284717
4СП,603,10.05,1605284794
6-12СП,615,10.25,1605284806
29СП,651,10.85,1605284848
13-15СП,626,10.4333,1605284872
9СП,634,10.5667,1605284880
1СП,639,10.65,1605284885
21-27СП,147,2.45,1605285187
13-15СП,191,3.18333,1605285231
9СП,206,3.43333,1605285246
1СП,213,3.55,1605285253
1АП,1897,31.6167,1605285276
3СП,1932,32.2,1605285310
5-7СП,1938,32.3,1605285317
16-18СП,1332,22.2,1605285517
8СП,1334,22.2333,1605285519
2АП,1341,22.35,1605285526
ЧДП,1341,22.35,1605285526
2СП,1345,22.4167,1605285530
2АП,9,0.15,1605285555
